id,ARRAY_PARTITION_FACTOR,INIT_INTERVAL_HOR,INIT_INTERVAL_VER,ACCELERATOR_1_UNCERTAINTY,DATA_MOVER_CLOCK,ACCELERATOR_2_CLOCK,UNROLL_FACTOR_VER,ACCELERATOR_2_UNCERTAINTY,ACCELERATOR_1_CLOCK,UNROLL_FACTOR_HOR,state,time
321,2,4,2,49.58164336799511,2,1,2,54.61385247562802,0,2,ERROR,inf
322,9,1,2,35.27052412687824,1,3,1,77.24702588238095,1,1,OK,127208.0
878,9,1,2,27.043881073600296,1,0,1,77.24702588238095,2,1,ERROR,inf
324,9,1,2,52.47986663895501,1,3,1,64.36651347549264,1,1,OK,127288.0
325,9,1,2,27.043881073600296,1,2,1,83.62567477001227,1,1,OK,249280.0
326,6,1,2,38.48189790950772,1,3,1,92.07523623656886,1,1,OK,188076.0
327,9,1,2,27.043881073600296,1,0,1,77.24702588238095,3,1,ERROR,inf
328,9,1,2,27.043881073600296,2,3,1,77.24702588238095,0,1,ERROR,inf
329,7,1,2,35.44148130272646,3,1,1,77.24702588238095,1,1,ERROR,inf
330,7,1,2,27.043881073600296,0,3,1,77.24702588238095,1,1,ERROR,inf
331,13,1,2,27.043881073600296,0,3,1,77.24702588238095,2,1,ERROR,inf
332,6,1,3,22.121020739457446,1,1,1,86.73152988618395,1,1,OK,261436.0
333,9,1,2,27.043881073600296,1,0,1,82.58785599540684,1,1,OK,151642.0
334,9,1,2,27.043881073600296,2,3,1,82.96324209067213,1,1,ERROR,inf
335,14,1,2,17.610094889069895,3,3,1,70.75090631368155,1,1,ERROR,inf
336,10,1,2,27.043881073600296,1,0,1,77.24702588238095,2,1,ERROR,inf
337,2,8,2,62.319919203088624,2,1,2,49.66702890359001,0,2,ERROR,inf
338,2,1,1,50.91226333208924,0,1,1,66.4130834312968,1,2,ERROR,inf
339,4,3,1,39.95868041599033,3,2,1,57.45200464684673,3,2,ERROR,inf
340,10,14,1,11.17514258002944,3,0,1,44.540738420880366,2,1,ERROR,inf
341,1,16,2,64.78814781786977,2,3,2,16.523971214473644,2,1,ERROR,inf
342,11,2,12,0.0,1,3,1,71.06467946026372,2,2,ERROR,inf
343,7,4,12,46.80259090617608,0,2,1,68.61466436040314,2,1,ERROR,inf
344,1,3,4,57.39540806383354,3,2,1,32.50258284410295,1,1,ERROR,inf
345,5,6,2,56.40431064682255,3,0,2,37.47554298288891,3,1,ERROR,inf
346,2,5,5,22.421657583024512,3,3,2,5.954997211627111,1,2,ERROR,inf
347,3,2,6,100.0,2,0,2,31.501082837927065,0,2,ERROR,inf
348,7,1,1,21.368445000216507,0,0,1,100.0,1,2,ERROR,inf
349,8,2,1,69.20617479708719,3,3,1,80.39705317627065,2,1,ERROR,inf
350,5,7,5,54.83926872573463,2,1,2,52.089460353668585,2,1,OK,886596.0
351,1,5,16,71.04460315429306,2,1,1,90.6225210974017,3,2,TIMEOUT,inf
352,1,5,5,23.513465021124127,2,1,2,64.83576598921287,1,2,ERROR,inf
353,2,6,2,58.073827258057456,2,1,2,51.315970094269346,0,2,ERROR,inf
354,9,1,1,27.043881073600296,1,1,1,69.7355185006143,2,1,ERROR,inf
355,9,1,2,27.043881073600296,3,3,1,79.26455993368398,1,1,ERROR,inf
356,15,1,2,27.043881073600296,1,0,1,77.24702588238095,1,1,OK,151406.0
357,9,1,2,18.608920916018835,2,1,1,77.24702588238095,1,1,ERROR,inf
359,9,1,3,32.836227780215395,1,0,1,77.24702588238095,1,1,OK,224880.0
360,9,1,2,20.635270880566154,2,3,1,77.24702588238095,1,1,ERROR,inf
362,9,1,2,27.043881073600296,1,3,1,73.42888310206948,1,1,OK,127242.0
363,9,1,2,30.095793679677723,1,0,1,77.24702588238095,0,1,ERROR,inf
730,9,1,2,27.043881073600296,1,3,1,77.24702588238095,2,1,ERROR,inf
365,12,1,1,25.340452542170176,1,3,1,68.74375908556722,1,1,OK,127226.0
366,9,1,2,27.043881073600296,1,3,1,59.253616591095856,3,1,ERROR,inf
367,9,1,2,27.043881073600296,3,3,1,83.80892407796428,1,1,ERROR,inf
368,9,1,3,24.970871052598998,1,0,1,81.06280715046854,0,1,ERROR,inf
369,2,3,2,48.52012038173732,2,1,2,55.026087773297824,0,2,ERROR,inf
370,9,1,2,27.043881073600296,3,2,1,77.24702588238095,1,1,ERROR,inf
371,9,1,2,27.043881073600296,1,0,1,77.24702588238095,1,2,TIMEOUT,inf
884,9,1,2,27.043881073600296,1,3,1,77.24702588238095,0,1,ERROR,inf
373,9,1,2,27.043881073600296,1,3,1,73.02335672645191,1,1,OK,127140.0
374,9,1,2,27.043881073600296,1,1,1,77.24702588238095,1,2,TIMEOUT,inf
375,9,1,2,27.043881073600296,1,3,1,51.75221495305007,1,2,TIMEOUT,inf
376,9,1,2,2.71544642018019,1,3,1,77.24702588238095,1,1,OK,127126.0
377,9,1,7,27.043881073600296,1,3,1,77.24702588238095,1,1,ERROR,inf
379,3,1,2,62.11533291967306,1,3,1,77.24702588238095,1,1,OK,310208.0
615,9,1,2,27.043881073600296,1,3,1,77.24702588238095,3,1,ERROR,inf
670,1,1,2,27.043881073600296,1,3,1,77.24702588238095,1,1,ERROR,inf
383,4,1,2,27.043881073600296,1,3,1,77.24702588238095,0,1,ERROR,inf
384,9,1,2,27.043881073600296,1,3,1,0.7459342751447662,1,1,OK,127250.0
385,2,4,2,51.70468934051069,2,1,2,53.78938188028833,0,2,ERROR,inf
386,11,1,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,127040.0
387,8,1,2,27.043881073600296,1,3,1,77.75393871507933,1,1,OK,127180.0
389,9,1,2,27.043881073600296,0,3,1,70.2900688713529,1,1,ERROR,inf
390,9,1,2,27.043881073600296,3,3,1,67.6231753410642,2,1,ERROR,inf
391,9,1,2,27.043881073600296,1,3,1,72.8090198830523,3,1,ERROR,inf
392,15,1,2,27.043881073600296,2,3,1,77.24702588238095,1,1,ERROR,inf
393,9,1,2,26.74617784889567,1,3,1,81.90443797957481,3,1,ERROR,inf
394,10,2,2,22.702697510084764,1,3,1,97.77334269995241,3,1,ERROR,inf
395,9,1,1,32.019148759902905,0,1,1,77.24702588238095,3,1,ERROR,inf
396,9,1,2,31.774302343947724,1,3,1,77.24702588238095,3,1,ERROR,inf
397,9,1,3,28.397101865776275,1,3,1,75.30889057043433,1,1,OK,188106.0
399,9,1,1,27.79769705005211,1,3,1,77.24702588238095,1,1,OK,127078.0
400,9,1,2,31.543368999107617,1,3,1,65.59686434761967,1,1,OK,127100.0
401,2,8,2,58.86996949775081,2,1,2,51.00679362101699,0,2,ERROR,inf
402,9,1,2,44.94898790552993,1,0,1,77.24702588238095,1,1,OK,151568.0
403,9,1,2,27.043881073600296,1,3,1,42.2720966935621,1,1,ERROR,inf
404,9,1,3,27.043881073600296,2,0,1,77.24702588238095,0,1,ERROR,inf
405,9,1,2,27.043881073600296,1,3,1,66.95496437194878,0,1,ERROR,inf
407,6,1,2,27.043881073600296,1,3,1,74.99296579987114,2,1,ERROR,inf
408,9,1,2,27.043881073600296,0,0,1,76.44742058254525,1,1,ERROR,inf
409,9,1,2,28.490257334685342,1,3,1,71.49745144804471,1,1,OK,127180.0
410,9,1,2,27.043881073600296,3,3,1,71.00696992577826,1,1,ERROR,inf
832,9,1,1,27.043881073600296,3,3,1,77.24702588238095,1,1,ERROR,inf
412,9,1,2,27.043881073600296,2,0,1,77.24702588238095,1,1,ERROR,inf
413,9,1,2,31.143589470619027,1,1,1,77.24702588238095,1,1,OK,175962.0
414,9,1,2,7.51761791330903,1,3,1,77.24702588238095,1,1,OK,127128.0
417,2,6,2,56.48154277867077,2,1,2,51.9343230407741,0,2,ERROR,inf
418,1,9,12,88.68003074422303,2,1,1,100.0,1,2,ERROR,inf
419,10,1,12,69.99632465424327,2,3,2,75.20456408273539,2,1,OK,371728.0
420,1,10,6,61.457103784164026,2,1,1,16.608690146636274,3,1,OK,1287392.0
421,6,5,1,85.45665869964016,2,2,1,91.16683952399198,1,1,ERROR,inf
422,2,1,4,100.0,3,0,2,62.020591919963955,1,2,ERROR,inf
423,8,4,1,76.08865591683409,2,3,1,48.518279634969645,3,1,ERROR,inf
424,4,5,16,96.74007552208485,0,0,1,58.84784554284877,2,1,ERROR,inf
425,1,2,16,76.95000119476316,2,0,1,52.51840096025213,1,2,ERROR,inf
426,2,1,1,41.511069421203004,3,1,1,77.19225030838811,1,2,ERROR,inf
427,8,1,3,100.0,2,1,2,20.78374542374736,0,2,ERROR,inf
428,15,6,3,67.47684018024552,3,1,2,85.22807823125224,0,1,ERROR,inf
429,13,1,3,93.22835803152455,0,2,1,100.0,3,2,ERROR,inf
430,2,15,6,21.528184982417507,1,1,1,51.71439413064738,2,1,ERROR,inf
431,10,8,1,64.5056856736213,1,3,2,19.609614579634883,2,2,ERROR,inf
432,1,1,1,96.24638843780797,3,3,2,53.01143125989909,3,2,ERROR,inf
433,2,3,2,51.10758266074065,2,1,2,54.02126423522762,0,2,ERROR,inf
434,9,1,2,95.26208524896477,1,3,1,77.24702588238095,1,1,OK,127254.0
435,9,1,4,98.32786280063658,1,3,1,77.24702588238095,1,1,OK,249124.0
436,9,1,2,18.750313358936065,1,0,1,77.24702588238095,1,1,OK,151670.0
438,9,1,2,27.043881073600296,1,3,2,77.24702588238095,3,1,ERROR,inf
440,9,1,2,16.369558718277844,1,3,1,77.24702588238095,1,1,OK,127030.0
441,9,1,2,53.70309673081258,3,3,1,61.34780632353439,1,1,ERROR,inf
442,9,1,2,27.043881073600296,1,3,1,38.24982075121516,2,1,ERROR,inf
443,9,1,2,27.043881073600296,1,3,1,29.958577657259543,1,1,OK,127232.0
444,9,1,2,7.369174928994482,1,3,1,77.24702588238095,3,1,ERROR,inf
445,9,1,2,27.043881073600296,3,3,1,15.662688580779038,1,1,ERROR,inf
446,9,1,2,69.9276488253361,1,3,1,77.24702588238095,1,1,OK,127174.0
449,2,4,2,52.898902700050684,2,1,2,53.32561717040978,0,2,ERROR,inf
450,15,1,2,27.043881073600296,0,3,1,77.24702588238095,1,1,ERROR,inf
451,9,1,1,27.043881073600296,2,3,1,77.24702588238095,1,1,ERROR,inf
453,8,1,2,27.043881073600296,1,1,1,77.24702588238095,1,1,OK,176132.0
454,9,1,2,27.043881073600296,0,1,1,79.68106856000331,1,1,ERROR,inf
455,9,1,2,29.243045380637835,1,0,1,77.24702588238095,1,1,OK,151622.0
456,9,1,2,27.043881073600296,1,3,1,83.57036075095944,1,1,OK,127212.0
457,9,1,5,27.043881073600296,1,3,1,77.24702588238095,3,1,ERROR,inf
458,9,1,2,7.575830768285563,3,3,1,77.24702588238095,3,1,ERROR,inf
459,8,1,2,6.816346111999833,1,3,1,77.24702588238095,2,1,ERROR,inf
460,9,1,2,27.043881073600296,1,3,1,79.87276095573979,1,1,OK,127120.0
461,8,1,2,27.043881073600296,1,3,1,77.24702588238095,3,1,ERROR,inf
462,9,1,2,34.789069062265426,1,2,1,78.92389308557055,1,1,OK,249272.0
463,9,1,3,27.043881073600296,1,0,1,81.38946835952245,1,1,OK,224734.0
464,9,1,2,13.669502229661514,3,3,1,79.26112088045691,1,1,ERROR,inf
465,2,8,2,56.92937278849828,2,1,2,51.76041127456963,0,2,ERROR,inf
466,1,6,1,50.91226333208924,1,1,2,66.4130834312968,2,2,ERROR,inf
467,4,3,1,0.0,0,0,2,20.355184850128126,3,2,ERROR,inf
468,10,13,1,89.55803329640182,3,0,2,54.605025121336666,2,1,ERROR,inf
469,1,16,2,64.78814781786977,0,0,2,32.7545496619005,2,1,ERROR,inf
470,1,2,12,46.75741810324542,1,2,1,77.38319656392008,2,2,ERROR,inf
471,7,2,12,46.80259090617608,0,0,1,68.61466436040314,3,1,ERROR,inf
472,6,1,4,19.11442864433981,2,0,1,32.50258284410295,3,1,TIMEOUT,inf
473,7,6,2,93.49165599857794,1,2,2,37.47554298288891,3,1,ERROR,inf
474,2,1,5,62.575771326035635,3,2,2,5.954997211627111,1,2,ERROR,inf
475,3,16,6,16.387489598782267,2,2,2,31.501082837927065,2,2,TIMEOUT,inf
476,2,1,1,21.368445000216507,3,0,1,95.70129763250111,3,2,ERROR,inf
477,8,2,1,55.19717158491972,3,0,1,80.39705317627065,3,1,ERROR,inf
478,5,7,7,54.83926872573463,2,1,2,52.089460353668585,2,1,OK,891068.0
479,1,1,16,100.0,0,3,1,0.4680843513506727,2,2,ERROR,inf
480,1,1,1,23.513465021124127,2,0,1,68.66917402376806,1,2,ERROR,inf
481,2,6,2,55.585882759015746,2,1,2,52.28214657318302,0,2,ERROR,inf
483,8,1,2,34.4914470251685,1,3,1,77.24702588238095,1,1,OK,127096.0
484,13,1,2,31.68145015086157,1,3,1,77.24702588238095,3,1,ERROR,inf
485,9,1,2,27.043881073600296,1,3,1,71.84541354152906,1,1,OK,127192.0
486,9,1,3,27.043881073600296,1,2,1,77.24702588238095,0,1,ERROR,inf
771,9,1,1,27.043881073600296,1,0,1,77.24702588238095,1,1,OK,151564.0
488,6,1,2,27.043881073600296,0,3,1,78.790066241451,1,1,ERROR,inf
490,9,1,1,14.705547408657823,1,3,1,63.52702082333859,1,1,OK,127144.0
491,7,1,2,27.043881073600296,1,3,1,84.77437422217791,1,1,OK,188156.0
492,9,1,2,27.043881073600296,1,0,1,74.24289321462325,2,1,ERROR,inf
493,9,1,2,27.043881073600296,1,3,1,87.00512945367595,2,1,ERROR,inf
494,9,1,2,27.043881073600296,1,3,1,84.72617058034345,0,1,ERROR,inf
495,9,1,2,27.043881073600296,0,3,1,77.24702588238095,2,1,ERROR,inf
496,9,1,2,27.043881073600296,1,3,1,75.59148714608696,1,1,OK,127330.0
497,2,3,2,52.563030192680074,2,1,2,53.456050995063144,0,2,ERROR,inf
499,9,1,2,29.03962147485616,1,1,1,72.9935547104533,1,1,OK,176014.0
501,9,12,2,27.043881073600296,1,1,1,77.24702588238095,1,1,OK,620750.0
502,9,1,2,39.207688034924196,1,1,1,35.624935989743165,1,1,OK,175908.0
953,9,1,2,27.043881073600296,1,3,2,77.24702588238095,1,2,TIMEOUT,inf
505,9,1,15,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,920280.0
506,3,1,2,86.24541935832349,1,3,1,77.24702588238095,1,1,OK,310298.0
507,9,4,2,27.043881073600296,1,3,2,77.24702588238095,1,1,OK,359410.0
509,9,1,2,27.043881073600296,2,3,1,77.24702588238095,2,1,OK,140382.0
510,6,1,2,27.043881073600296,1,3,1,77.24702588238095,1,2,TIMEOUT,inf
511,9,1,10,27.043881073600296,1,3,1,77.24702588238095,2,1,ERROR,inf
512,9,1,2,4.465913942184252,1,3,1,77.24702588238095,1,2,TIMEOUT,inf
513,2,4,2,53.57064771479196,2,1,2,53.064749521103096,0,2,ERROR,inf
514,2,9,12,0.938189149936175,2,0,1,52.0292771872638,1,1,ERROR,inf
515,10,1,12,69.99632465424327,3,3,2,82.52062507875034,2,1,ERROR,inf
516,1,10,6,61.457103784164026,2,2,1,46.78627518438832,1,1,ERROR,inf
517,6,2,1,42.383597771968375,2,2,1,91.16683952399198,0,1,ERROR,inf
518,2,1,2,77.63604927259907,3,0,2,62.020591919963955,0,2,ERROR,inf
519,1,4,14,76.08865591683409,2,1,2,48.518279634969645,1,1,ERROR,inf
520,4,12,3,75.2500758536217,1,0,1,21.979628640984334,2,2,ERROR,inf
521,10,2,16,6.371638556338821,3,0,1,52.51840096025213,0,2,ERROR,inf
522,1,1,9,41.511069421203004,3,2,1,77.19225030838811,3,1,ERROR,inf
523,8,1,2,42.90673745578475,2,3,2,38.68967114230533,3,1,ERROR,inf
524,12,6,3,14.866315345936998,3,1,1,89.35313417065412,2,2,ERROR,inf
525,13,1,8,100.0,0,2,1,56.7414445722338,3,2,ERROR,inf
526,3,15,6,21.528184982417507,3,2,2,51.71439413064738,2,1,ERROR,inf
527,1,8,1,89.35223152842954,1,3,1,84.96948845666248,2,2,ERROR,inf
528,1,1,1,96.24638843780797,0,1,2,53.01143125989909,3,2,ERROR,inf
529,2,8,2,55.83778713954371,2,1,2,52.184321204692985,0,2,ERROR,inf
530,9,1,2,27.043881073600296,1,3,1,91.59243133413159,1,1,OK,127208.0
838,9,1,3,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,188170.0
535,9,1,12,27.043881073600296,1,3,1,77.24702588238095,3,1,ERROR,inf
536,9,1,3,81.9703133276185,1,3,1,77.24702588238095,1,2,TIMEOUT,inf
537,10,1,11,27.043881073600296,1,3,2,77.24702588238095,1,1,OK,340658.0
539,9,1,2,27.043881073600296,1,3,1,83.6604343437911,1,1,OK,127024.0
540,9,4,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,359316.0
541,9,10,3,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,622032.0
543,9,7,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,615508.0
544,9,1,2,27.043881073600296,1,3,1,53.39937006366722,1,1,OK,127212.0
545,2,6,2,55.08207399795979,2,1,2,52.47779731016302,0,2,ERROR,inf
546,2,6,1,50.91226333208924,1,2,2,66.4130834312968,1,2,TIMEOUT,inf
547,9,2,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,188604.0
549,6,3,1,39.95868041599033,0,2,2,67.71234558053163,3,2,ERROR,inf
551,9,1,2,27.043881073600296,0,1,2,77.24702588238095,1,1,ERROR,inf
552,10,13,1,89.84310686866942,1,0,2,91.42295569722678,1,2,TIMEOUT,inf
553,1,16,2,64.78814781786977,0,2,2,99.00992549505162,2,1,ERROR,inf
554,9,1,2,48.92362258487884,1,3,2,42.64391198551258,1,1,ERROR,inf
556,9,1,2,50.125727687585474,1,3,1,83.52074190816741,1,1,OK,127254.0
557,1,1,12,88.70737932351246,1,3,1,77.38319656392008,2,2,ERROR,inf
558,7,5,12,85.3287080345921,1,2,1,68.61466436040314,2,2,ERROR,inf
559,9,1,2,27.043881073600296,1,3,1,4.088935836919849,1,2,TIMEOUT,inf
560,1,7,3,57.39540806383354,2,0,1,32.50258284410295,0,1,ERROR,inf
561,2,3,2,53.381719429396,2,1,2,53.13811854747064,0,2,ERROR,inf
562,1,6,2,18.011708080949024,3,0,2,37.47554298288891,0,2,ERROR,inf
563,2,5,5,22.421657583024512,3,3,1,79.03485918818227,1,2,ERROR,inf
564,3,2,12,100.0,2,0,2,31.501082837927065,2,1,OK,445098.0
565,7,1,1,56.60984618648942,2,0,1,95.70129763250111,2,2,TIMEOUT,inf
566,1,2,1,69.20617479708719,1,0,1,29.448289529157336,0,1,ERROR,inf
567,5,1,5,100.0,2,2,2,52.089460353668585,3,2,ERROR,inf
568,1,5,16,71.04460315429306,1,3,1,0.4680843513506727,2,2,ERROR,inf
569,1,5,5,23.513465021124127,2,3,2,68.66917402376806,1,2,ERROR,inf
570,1,9,2,88.68003074422303,2,2,2,52.0292771872638,1,1,ERROR,inf
571,10,1,1,69.99632465424327,2,3,2,54.14265153513049,1,1,ERROR,inf
572,1,10,1,61.457103784164026,2,1,1,34.33192702827732,3,1,TIMEOUT,inf
573,6,5,5,76.2406639296109,2,2,1,91.16683952399198,1,1,ERROR,inf
574,2,1,16,77.63604927259907,3,3,2,68.9125290089221,3,2,ERROR,inf
575,1,6,1,76.08865591683409,2,0,2,48.518279634969645,3,1,ERROR,inf
576,4,12,13,72.46507513870591,1,0,2,100.0,2,2,ERROR,inf
577,2,4,2,53.94850428558393,2,1,2,52.9180114683681,0,2,ERROR,inf
579,9,1,2,33.080423062504,0,3,1,77.24702588238095,1,1,ERROR,inf
581,12,1,2,27.043881073600296,1,3,2,77.24702588238095,1,1,OK,127090.0
582,9,1,14,27.043881073600296,1,2,1,77.24702588238095,3,1,ERROR,inf
583,9,1,2,27.043881073600296,1,3,1,25.485657676000606,1,1,OK,127126.0
584,9,1,2,27.043881073600296,2,3,1,91.99527298039422,1,1,ERROR,inf
585,9,1,2,27.043881073600296,3,0,1,77.24702588238095,3,1,ERROR,inf
588,9,1,2,27.043881073600296,1,3,1,5.169415362141006,3,1,ERROR,inf
589,9,1,12,27.043881073600296,1,3,2,77.24702588238095,1,1,OK,371044.0
590,9,1,2,27.043881073600296,1,3,1,91.58173650787566,1,1,OK,127146.0
592,9,1,2,27.043881073600296,1,3,1,86.86562975454484,1,1,OK,127158.0
593,2,8,2,55.22377021200677,2,1,2,52.422770540387354,0,2,ERROR,inf
594,5,2,5,76.95000119476316,3,0,1,52.51840096025213,0,2,ERROR,inf
595,1,1,2,41.511069421203004,3,2,1,77.19225030838811,0,1,ERROR,inf
596,1,1,5,42.90673745578475,2,3,1,61.916981382775774,3,2,ERROR,inf
597,15,6,16,67.47684018024552,3,1,1,89.35313417065412,0,2,ERROR,inf
598,13,1,1,58.18910575118088,0,2,2,94.09034987012133,3,2,ERROR,inf
599,1,15,6,21.528184982417507,3,2,1,51.71439413064738,2,1,ERROR,inf
600,10,8,1,31.656910351138322,0,3,2,19.609614579634883,2,2,ERROR,inf
601,1,1,1,96.24638843780797,1,1,1,53.01143125989909,3,2,ERROR,inf
602,1,6,7,47.3504625311536,0,1,2,59.64147264134853,1,2,ERROR,inf
603,15,3,1,39.95868041599033,0,0,2,67.71234558053163,2,2,ERROR,inf
604,10,13,7,11.17514258002944,2,0,2,95.1555619892314,2,1,OK,520454.0
605,1,16,2,64.78814781786977,0,1,2,87.53962978024495,2,2,ERROR,inf
606,1,2,12,46.75741810324542,3,1,1,77.38319656392008,1,2,ERROR,inf
607,1,4,12,46.80259090617608,0,2,1,68.61466436040314,3,1,ERROR,inf
608,1,4,1,24.530934979856113,2,2,1,32.50258284410295,3,1,TIMEOUT,inf
609,2,6,2,54.79868156986583,2,1,2,52.58785084971427,0,2,ERROR,inf
610,9,1,2,79.78890595408068,1,3,1,77.24702588238095,1,1,OK,127152.0
612,9,6,2,27.043881073600296,1,2,2,77.24702588238095,1,1,OK,542964.0
614,9,1,2,27.043881073600296,1,3,1,69.99764984050825,1,2,TIMEOUT,inf
616,9,1,12,27.043881073600296,1,3,1,54.90994171367131,1,1,OK,737192.0
617,9,1,2,27.043881073600296,0,0,1,77.24702588238095,1,1,ERROR,inf
618,9,1,2,27.043881073600296,1,2,1,38.66294618448073,1,1,OK,249160.0
620,9,1,10,37.9005496715945,1,3,1,77.24702588238095,1,1,OK,615314.0
621,1,10,2,27.043881073600296,1,3,1,77.24702588238095,1,1,ERROR,inf
623,9,10,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,615582.0
625,2,3,2,53.84223212504868,2,1,2,52.959281545699845,0,2,ERROR,inf
626,7,6,1,56.40431064682255,3,3,2,66.86778538763659,3,1,ERROR,inf
627,2,5,5,83.14559331651779,3,0,1,5.954997211627111,1,2,ERROR,inf
628,3,2,4,100.0,3,0,2,31.501082837927065,2,1,ERROR,inf
629,2,1,1,21.368445000216507,3,0,1,95.70129763250111,2,1,ERROR,inf
630,8,2,2,69.20617479708719,0,2,1,80.39705317627065,2,1,ERROR,inf
631,5,7,5,54.83926872573463,3,1,2,100.0,0,1,ERROR,inf
632,1,5,16,71.04460315429306,0,3,1,0.4680843513506727,1,2,ERROR,inf
633,1,5,5,23.513465021124127,1,2,2,34.046555423899086,1,2,TIMEOUT,inf
634,1,9,1,26.382598299781208,0,0,1,52.0292771872638,1,1,ERROR,inf
635,1,1,7,69.99632465424327,3,3,2,75.20456408273539,2,1,ERROR,inf
636,1,10,6,6.603762726628948,2,1,1,90.48604469960954,1,1,ERROR,inf
637,6,1,1,72.76468807665772,2,2,1,91.16683952399198,0,1,ERROR,inf
638,2,1,2,77.63604927259907,3,0,1,62.020591919963955,2,2,ERROR,inf
639,1,4,1,67.909019031505,2,3,2,48.518279634969645,0,1,ERROR,inf
640,4,12,13,97.41903615326812,3,0,1,58.84784554284877,2,2,ERROR,inf
641,2,4,2,54.161048606654404,2,1,2,52.83547131370465,0,2,ERROR,inf
642,3,2,16,76.95000119476316,0,3,1,52.51840096025213,0,2,ERROR,inf
643,1,1,2,41.511069421203004,3,2,1,32.15260131351738,1,1,ERROR,inf
644,8,1,2,37.79733001398482,2,3,1,20.78374542374736,3,2,ERROR,inf
645,15,6,3,67.47684018024552,3,1,2,89.35313417065412,0,2,ERROR,inf
646,13,1,16,58.18910575118088,0,2,1,94.09034987012133,1,2,ERROR,inf
647,3,2,10,21.528184982417507,3,2,1,51.71439413064738,0,2,ERROR,inf
648,1,1,1,89.35223152842954,1,3,2,19.609614579634883,2,1,ERROR,inf
649,1,1,1,96.24638843780797,0,1,1,53.01143125989909,2,2,ERROR,inf
650,2,1,1,50.91226333208924,3,1,1,66.4130834312968,1,2,ERROR,inf
651,4,3,1,39.95868041599033,0,3,2,67.71234558053163,0,2,ERROR,inf
652,15,13,7,11.17514258002944,2,0,2,95.1555619892314,2,2,TIMEOUT,inf
653,1,16,2,64.78814781786977,1,2,2,87.53962978024495,3,2,ERROR,inf
654,1,2,12,46.75741810324542,1,2,1,16.9022095307347,2,1,ERROR,inf
655,7,9,12,46.80259090617608,0,2,1,68.61466436040314,3,1,ERROR,inf
656,1,1,4,57.39540806383354,2,0,1,71.69013955037175,3,1,ERROR,inf
657,2,8,2,54.878385690267265,2,1,2,52.556898291715456,0,2,ERROR,inf
658,9,15,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,615636.0
660,5,1,2,66.4479801521804,1,3,1,77.24702588238095,1,1,OK,188190.0
661,3,1,1,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,310262.0
662,10,2,6,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,371308.0
1060,9,1,5,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,310200.0
664,9,1,2,27.043881073600296,3,3,1,86.15468837190451,1,1,ERROR,inf
666,9,1,2,27.043881073600296,1,1,2,77.24702588238095,1,1,OK,176046.0
667,9,3,2,27.043881073600296,0,3,1,77.24702588238095,1,1,ERROR,inf
668,9,1,6,0.192505050161218,1,3,1,77.24702588238095,1,1,OK,371244.0
669,9,1,2,37.63073454347433,1,3,1,77.24702588238095,1,1,OK,127210.0
671,9,4,2,90.51756093268735,1,3,1,77.24702588238095,1,1,OK,359298.0
672,9,3,2,27.043881073600296,1,3,1,77.24702588238095,1,1,ERROR,inf
673,2,6,2,54.63927332906297,2,1,2,52.64975596571186,0,2,ERROR,inf
674,3,6,2,56.40431064682255,3,0,1,84.2690935160507,0,1,ERROR,inf
675,1,5,4,22.421657583024512,3,2,1,5.954997211627111,1,2,ERROR,inf
676,3,2,1,100.0,2,0,2,100.0,1,1,ERROR,inf
677,7,1,1,91.60279719304947,3,0,1,0.0,2,2,ERROR,inf
678,8,2,16,69.20617479708719,3,1,1,80.39705317627065,3,1,ERROR,inf
679,5,3,5,54.83926872573463,2,1,1,52.089460353668585,2,2,TIMEOUT,inf
680,5,5,16,71.04460315429306,0,3,1,0.4680843513506727,2,2,ERROR,inf
681,1,2,4,23.513465021124127,2,2,2,88.7347201943616,1,2,ERROR,inf
682,1,6,12,100.0,1,3,1,52.0292771872638,1,1,ERROR,inf
683,15,1,1,69.99632465424327,2,1,2,75.20456408273539,2,1,OK,140558.0
684,1,10,1,61.457103784164026,3,2,2,51.791695671022985,3,1,ERROR,inf
685,6,5,2,76.2406639296109,3,2,1,57.69027375402972,1,2,ERROR,inf
686,2,1,2,2.788971627195025,3,2,2,62.020591919963955,2,2,ERROR,inf
687,6,2,1,76.08865591683409,3,3,1,48.518279634969645,2,1,ERROR,inf
688,4,12,13,66.89666333903997,2,0,1,84.37488941615516,2,2,TIMEOUT,inf
689,2,3,2,54.10127051635332,2,1,2,52.85868573220376,0,2,ERROR,inf
690,2,2,2,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,493196.0
691,9,1,6,27.043881073600296,1,3,1,77.24702588238095,1,1,OK,371226.0
