id,DATA_MOVER_SHARING,CONVOLVERS,KERNEL_CLOCK,IMPL_STRATEGY,DATA_MOVER_CLOCK,CLOCK_UNCERTAINTY,state,presynth_time,synth_time,impl_time,run_time
1959,3,1,2,7,2,35.78016111204967,OK,523.65,693.91,292.88,1939446878.0
1960,1,2,2,6,2,24.219192334120777,OK,623.88,635.05,307.99,1383736238.0
1961,3,2,1,25,1,100.0,OK,656.3,654.86,363.14,1237466730.0
1962,2,2,2,14,2,36.0542572493691,OK,654.41,626.84,301.47,1394812532.0
1963,2,2,2,21,2,93.69930276540337,OK,632.65,659.87,353.1,1880567996.0
1964,3,1,1,17,1,27.548142252728713,OK,548.74,677.36,298.56,1563702920.0
1965,0,1,1,11,1,62.92389805309217,OK,540.8,625.16,307.42,1721443410.0
1966,2,1,1,14,1,100.0,OK,530.54,672.34,318.6,1674872310.0
1967,0,2,2,27,2,60.937755345315914,OK,616.74,611.5,313.22,1473371878.0
1968,1,2,2,13,2,43.11018420389734,OK,633.78,661.29,328.15,1405941374.0
1969,3,2,2,4,2,40.06856020464732,OK,632.63,628.85,297.44,1405939740.0
1970,0,1,1,17,1,47.3883747110305,OK,523.36,648.3,306.71,1643835854.0
1971,3,1,2,3,2,29.05325150821515,OK,538.15,684.88,297.2,1938262064.0
1972,1,2,2,22,2,66.4714883480691,OK,620.45,672.65,318.77,1499658626.0
1973,1,1,1,18,1,26.926863733951002,OK,526.15,634.24,291.64,1563807530.0
1974,1,1,1,21,1,63.430126083632935,OK,553.05,632.55,311.54,1722024316.0
1975,1,2,2,1,2,41.67893570012156,OK,623.32,648.17,306.88,1405926720.0
1976,0,1,2,18,2,15.237234404541988,OK,545.24,660.22,299.02,1917258714.0
1977,2,2,2,20,2,21.1558211734163,OK,633.82,619.73,301.52,1383746542.0
1978,3,2,2,23,2,78.956310578668,OK,631.03,631.85,326.95,1578739422.0
1979,2,1,1,25,1,52.852485846567774,OK,535.68,639.74,315.53,1645921828.0
1980,0,2,2,7,2,28.100017657079434,OK,646.78,641.67,292.98,1393748202.0
1981,2,2,1,10,1,53.93343843763516,OK,640.94,613.58,366.46,1223344368.0
1982,3,2,2,15,2,20.967352148686878,OK,623.28,613.65,294.96,1383740264.0
1983,2,1,2,26,2,21.901796919055727,OK,544.1,674.72,305.46,1917845198.0
1984,3,2,2,1,2,74.4107132183484,OK,623.73,652.77,312.27,1558982544.0
1985,0,1,1,4,1,100.0,OK,540.31,636.1,322.1,1674971668.0
1986,0,2,2,27,2,21.235669905129406,OK,629.94,631.23,293.32,1383752010.0
1987,2,2,1,17,1,59.78669427774569,OK,622.0,635.34,352.22,1224790854.0
1988,0,1,2,18,2,54.704178318430465,OK,530.73,644.5,281.91,2027155776.0
1989,0,2,2,6,2,72.62487311247361,OK,657.51,643.35,328.6,1542479338.0
1990,2,1,2,21,2,39.23250304455671,OK,528.88,611.43,300.01,1939439126.0
1991,0,1,2,19,2,27.557029131925,OK,527.37,624.26,291.62,1938310470.0
1992,3,2,2,19,2,63.78128786200542,OK,657.51,637.37,319.48,1495251814.0
1993,0,1,1,20,1,53.92112641986473,OK,533.66,634.1,317.41,1644550750.0
1994,2,2,2,8,2,76.14273911093167,OK,636.85,676.12,327.99,1573732522.0
1995,0,2,2,12,2,32.65384331899812,OK,626.72,606.73,292.22,1393826158.0
1996,3,2,2,5,2,18.653110573955345,OK,634.06,611.8,291.64,1383671828.0
1997,3,2,1,16,1,61.46691626401181,OK,652.29,651.75,339.04,1262618432.0
1998,3,1,1,5,1,56.01504514419335,OK,535.86,660.31,316.49,1644733988.0
1999,3,2,2,22,2,57.40599163926421,OK,648.61,647.65,299.62,1445196020.0
2000,3,2,1,20,1,56.39765458998316,OK,630.68,672.68,332.41,1223453738.0
2001,0,1,2,12,1,58.43802008843944,TIMING,523.99,670.08,inf,inf
2002,2,2,2,8,2,49.42861222111097,OK,619.31,625.12,287.29,1428450184.0
2003,2,2,2,19,2,45.17722987513234,OK,641.15,668.48,293.45,1407853714.0
2004,0,2,2,27,2,42.72563205523969,OK,639.95,650.53,302.71,1405989620.0
2005,2,2,2,7,2,18.267484212310702,OK,621.02,634.12,293.4,1383724336.0
2006,1,1,1,17,1,52.76321938372581,OK,529.64,619.69,313.95,1646109632.0
2007,0,1,2,23,2,8.073675198546548,OK,536.83,634.19,287.83,1897302170.0
2008,2,1,1,12,1,99.55176628688585,TIMING,544.75,654.39,inf,inf
2009,1,2,2,8,2,28.524650504681446,OK,645.79,636.71,297.7,1393784676.0
2010,3,2,2,22,2,67.08358272021681,OK,618.9,661.84,332.92,1499678588.0
2011,3,1,1,8,1,65.2479768243009,OK,539.95,601.82,304.26,1737342448.0
2012,1,2,1,14,1,53.9869887069844,OK,645.06,626.55,363.39,1223381764.0
2013,3,1,1,26,1,53.08331160732331,OK,561.26,681.25,310.28,1645987256.0
2014,3,2,2,4,2,23.562067080260096,OK,644.14,621.51,301.38,1383724872.0
2015,2,2,1,21,1,56.536159436308196,OK,643.68,641.1,364.23,1224144992.0
2016,2,1,2,21,2,14.697182527202369,OK,562.13,641.66,272.73,1917289996.0
2017,2,2,2,21,2,57.68705973041075,OK,663.58,652.16,321.48,1445287284.0
2018,0,2,2,11,2,76.9382748847486,OK,656.18,678.33,323.08,1573787938.0
2019,2,1,2,14,2,9.822384564382247,OK,551.78,670.54,301.79,1897251862.0
2020,2,2,2,23,2,44.569832867341795,OK,632.46,660.53,304.13,1407314400.0
2021,1,1,2,18,2,98.46665804576122,OK,547.94,635.26,320.56,2543500338.0
2022,2,2,2,19,2,38.94596455340766,OK,623.79,681.35,308.37,1394929614.0
2023,2,2,2,24,2,60.357306047375225,OK,622.16,667.84,312.87,1473251442.0
2024,2,1,1,15,1,64.981910270893,OK,548.86,610.72,304.59,1737411526.0
2025,3,1,2,1,2,37.097944967366494,OK,555.62,601.95,272.78,1939456384.0
2026,1,2,2,1,2,46.105717266452274,OK,620.73,668.37,303.07,1407816806.0
2027,3,1,2,27,2,39.16068756408811,OK,560.13,630.07,283.77,1939400788.0
2028,0,2,2,6,2,74.59428065727724,OK,627.14,659.51,318.08,1558969280.0
2029,3,1,1,10,1,28.717470773004095,OK,530.34,658.67,291.64,1578352434.0
2030,3,2,1,12,1,59.359703881347414,OK,656.41,627.78,346.83,1231229194.0
2031,1,1,1,14,1,53.70649341875306,OK,526.44,633.65,299.09,1644557696.0
2032,1,2,2,2,2,35.07174066122229,OK,656.42,650.77,308.84,1394873562.0
2033,0,2,2,19,2,43.122099142387384,OK,617.51,623.99,320.3,1405906896.0
2034,3,1,2,3,2,26.82825625684343,OK,537.66,666.75,304.34,1938346420.0
2035,2,1,1,0,1,53.94814139273543,OK,519.08,615.18,318.98,1644633082.0
2036,2,1,2,11,2,86.64590967656356,OK,544.72,641.8,313.89,2543496038.0
2037,3,1,2,22,2,65.3224628963788,OK,529.29,635.13,277.4,2105552348.0
2038,0,1,1,19,1,53.11021452330689,OK,529.31,618.6,310.17,1646144182.0
2039,2,2,2,25,2,58.54256119071219,OK,640.66,624.43,312.56,1458628068.0
2040,2,2,1,21,1,53.50043470552701,OK,640.8,629.52,363.88,1223977408.0
2041,1,2,2,2,2,59.966233958897504,OK,637.05,648.12,313.17,1473269194.0
2042,0,2,2,6,2,40.187780043935476,OK,621.2,631.51,314.41,1405923816.0
2043,2,1,1,14,1,25.99490031415813,OK,535.37,668.52,295.03,1563584072.0
2044,0,1,1,27,1,47.35818347938241,OK,534.04,604.7,304.8,1643853798.0
2045,3,1,2,18,2,94.49838834659555,OK,533.8,651.3,318.66,2543466560.0
2046,3,1,2,9,2,28.17002945385368,OK,533.68,603.81,293.45,1938291162.0
2047,2,2,1,21,1,57.19552593479798,OK,637.08,627.02,374.99,1224168202.0
2048,1,1,1,2,1,99.97667762844203,OK,547.2,644.96,327.2,1968647768.0
2049,1,2,1,13,1,62.91960233548327,OK,655.56,651.16,345.95,1262984788.0
2050,1,2,2,12,2,37.68750569236343,OK,637.26,637.44,295.45,1394907180.0
2051,2,1,2,14,2,69.61554936239541,OK,520.49,659.87,276.41,2106240360.0
2052,3,1,2,23,2,16.237809124537353,OK,523.0,644.78,290.87,1917398242.0
2053,3,2,2,17,2,85.34813940553123,OK,643.62,640.4,363.53,1870617920.0
2054,2,2,2,23,2,16.994803375543167,OK,615.29,641.64,295.02,1383836908.0
2055,2,2,2,25,2,79.81298249013416,OK,631.45,662.03,367.68,1672087646.0
2056,3,1,1,21,1,27.763235850248957,OK,538.87,633.24,299.1,1563669454.0
2057,0,1,1,25,1,27.785060948288642,OK,543.19,643.06,301.68,1563719696.0
2058,1,2,2,8,2,74.95459008346201,OK,644.5,674.02,322.02,1558927924.0
2059,2,1,2,25,2,94.27379365498375,OK,538.88,655.11,314.09,2543581612.0
2060,2,2,1,0,1,64.0146769504315,OK,644.24,667.36,343.44,1263596832.0
2061,2,2,1,2,1,32.79901924950997,TIMING,631.17,635.24,inf,inf
2062,3,1,1,4,1,49.96875900557084,OK,555.84,636.23,303.19,1645266986.0
2063,1,2,2,17,2,77.87639281366138,OK,630.77,638.58,343.37,1576461056.0
2064,3,1,1,13,1,49.48895432208091,TIMING,552.04,679.71,inf,inf
2065,1,2,2,5,2,61.357159547048234,OK,658.75,638.47,298.91,1483194574.0
2066,3,2,2,14,2,24.729975545821738,OK,624.47,639.25,317.11,1393734134.0
2067,2,2,2,13,2,63.56410787602298,OK,628.33,655.03,328.02,1495250914.0
2068,0,2,2,12,2,34.1664272066835,OK,654.4,649.93,294.77,1394934380.0
2069,3,2,2,5,2,20.743811164435378,OK,617.97,635.88,300.01,1383769258.0
2070,2,2,2,22,2,18.58083447760228,OK,630.94,629.98,298.28,1383820312.0
2071,2,1,2,23,2,49.022488135457124,OK,536.63,624.97,274.07,1983969772.0
2072,1,1,1,0,1,24.760540587100916,OK,527.65,625.42,311.94,1563509572.0
2073,3,2,1,20,1,63.083375475742685,OK,631.5,655.29,338.76,1262843646.0
2074,2,1,1,6,1,25.66319553944111,OK,546.4,648.96,302.45,1563593752.0
2075,2,2,2,22,2,43.50543459580561,OK,617.3,634.46,303.87,1406861734.0
2076,3,1,1,9,1,65.1887241006266,OK,554.0,601.79,299.91,1737402026.0
2077,3,2,2,4,2,45.073347765420415,OK,634.84,613.31,291.53,1407868592.0
2078,3,1,2,16,2,37.723609375720734,OK,537.3,634.41,279.03,1939480118.0
2079,3,2,2,24,2,52.28118103845802,OK,648.95,638.5,282.07,1428430988.0
2080,2,2,2,20,2,53.293997240433534,OK,619.52,604.62,306.77,1429370670.0
2081,0,2,2,18,2,35.32554368129464,OK,625.4,641.1,300.08,1394820096.0
2082,3,1,2,11,2,12.855856101886276,OK,518.68,666.44,292.96,1917244328.0
2083,2,2,1,20,1,22.299958911943275,TIMING,658.93,615.19,inf,inf
2084,2,2,1,2,1,54.556101534769354,OK,658.99,656.31,359.9,1223391808.0
2085,0,2,2,16,2,47.1548979115118,OK,632.84,618.68,302.77,1418303182.0
2086,1,1,1,4,1,56.51915121150412,OK,533.43,673.61,302.97,1646145690.0
2087,1,2,2,22,2,84.61997644174835,OK,636.06,636.65,362.32,1870619956.0
2088,1,1,1,2,1,48.1841029277996,OK,541.18,612.09,319.09,1643924924.0
2089,2,2,1,5,1,65.01991305497478,OK,627.33,655.74,352.49,1272048170.0
2090,1,2,2,14,2,45.9896580928701,OK,644.05,631.01,294.8,1407756914.0
2091,3,2,2,27,2,74.34138953721191,OK,652.4,654.31,318.52,1557967936.0
2092,1,2,2,27,2,71.14188988785395,OK,627.66,616.5,324.13,1510593004.0
2093,2,2,2,18,2,52.66254602325081,OK,626.63,599.11,333.56,1429465656.0
2094,1,1,2,14,2,11.708418061244574,OK,532.83,582.43,283.54,1897230570.0
2095,2,2,2,13,2,51.670280909301724,OK,634.83,640.23,298.48,1428387228.0
2096,1,1,1,24,1,63.60827982495066,OK,534.34,642.05,303.1,1722044828.0
2097,2,1,2,21,2,65.83607807068667,OK,527.34,653.62,293.6,2106093940.0
2098,1,1,1,8,1,27.539047810719364,OK,529.34,674.21,299.38,1563803184.0
2099,1,2,2,8,2,66.98276038737006,OK,651.82,643.86,327.64,1499653760.0
2100,0,2,2,17,2,45.65482299457796,OK,651.83,619.2,294.02,1407820724.0
2101,0,1,2,12,2,13.057738940136765,OK,537.8,661.45,267.16,1917260988.0
2102,3,1,2,5,2,44.32249591604079,OK,539.34,647.25,276.33,1962436040.0
2103,1,2,2,1,2,50.168825439915175,OK,641.88,634.59,304.08,1428487418.0
2104,1,1,2,1,2,99.93372445878221,OK,534.45,621.99,308.59,2575948914.0
2105,2,1,2,11,2,12.527580888149133,OK,554.81,652.28,282.98,1897303456.0
2106,3,2,2,24,2,55.890175521921314,OK,630.47,655.18,304.35,1441079482.0
2107,1,1,2,17,2,1.5955888185323897,TIMING,554.05,673.57,inf,inf
2108,1,2,2,19,2,52.69575767878807,OK,636.55,629.95,329.95,1429432804.0
2109,0,1,2,3,2,69.3775214545647,OK,543.86,636.74,277.61,2103575518.0
2110,1,1,2,0,2,17.025360123513543,OK,544.11,673.01,272.41,1917345116.0
2111,0,1,2,2,2,19.852889004473788,OK,546.7,641.17,277.83,1917865970.0
2112,2,2,2,6,2,37.88321766883699,OK,641.65,655.73,309.23,1394890238.0
2113,2,1,1,14,1,99.91065684027929,OK,543.19,624.85,348.64,1968627798.0
2114,0,1,1,4,1,26.251553685154562,OK,521.29,671.27,287.26,1563702192.0
2115,2,2,2,9,2,77.07714812190673,OK,661.09,653.43,348.84,1574192664.0
2116,0,1,1,0,1,47.693393601178094,OK,521.1,614.92,325.13,1643889748.0
2117,3,1,2,15,2,48.1693285299042,OK,520.39,667.21,274.06,1984022466.0
2118,2,2,2,24,2,59.79562430220895,OK,636.13,644.29,317.08,1473265156.0
2119,3,1,2,8,2,67.99103183556183,OK,550.09,679.48,282.8,2103632974.0
2120,3,1,1,21,1,26.829385270693994,OK,538.17,648.63,302.89,1563669794.0
2121,1,1,1,7,1,55.92535546119222,OK,528.37,663.17,318.38,1644757802.0
2122,3,1,2,4,2,13.278821056882872,OK,544.52,638.64,272.29,1917267562.0
2123,2,2,2,26,2,97.05527966826689,OK,637.62,625.53,369.9,1870646020.0
2124,0,1,2,8,2,73.10659122333911,OK,544.52,634.42,286.95,2216956024.0
2125,3,1,1,11,1,56.69898543667794,OK,522.13,662.13,306.83,1646160872.0
2126,0,2,2,20,2,62.18737803187224,OK,643.07,655.59,329.32,1483740790.0
2127,2,1,2,0,2,12.344417815914676,OK,537.52,647.97,294.27,1897271934.0
2128,0,1,2,21,2,66.43462793720416,OK,522.59,640.92,280.96,2106118462.0
2129,0,2,2,6,2,60.108332299090705,OK,636.27,646.11,313.29,1473255488.0
2130,1,1,2,6,2,37.291463280783056,OK,536.85,627.99,273.25,1939414608.0
2131,3,1,2,10,2,42.926446727139755,OK,529.92,645.06,293.19,1961383220.0
2132,1,2,2,8,2,37.073155497621045,OK,630.12,636.45,289.74,1394908900.0
2133,2,2,1,12,1,53.62701159394205,OK,640.49,624.6,327.83,1223424408.0
2134,3,1,2,22,2,34.6303782217559,OK,526.28,674.08,277.56,1939376338.0
2135,1,2,2,9,2,25.27867140615373,OK,622.02,616.97,288.34,1393723514.0
2136,0,2,2,14,2,63.88559251315,OK,645.94,646.92,318.89,1495165510.0
2137,1,2,2,7,2,28.561396427217012,OK,648.05,626.43,293.62,1393692598.0
2138,1,1,2,0,2,14.47664065284493,OK,529.72,631.4,292.65,1917205400.0
2139,2,2,2,14,2,17.151583845826156,OK,621.54,622.83,295.06,1383658244.0
2140,1,2,2,16,2,15.89022229743965,OK,648.04,628.27,286.63,1383677852.0
2141,3,2,2,14,2,29.66663031811366,OK,641.86,626.26,306.66,1393826286.0
2142,0,1,2,22,2,15.03172615621261,OK,529.51,670.17,283.3,1917322216.0
2143,3,2,2,21,2,74.13028302947112,OK,650.99,657.56,313.0,1557981288.0
2144,0,2,2,10,2,55.59567789890897,OK,625.68,612.41,314.91,1441059776.0
2145,2,1,1,19,1,50.508693370139746,OK,547.32,635.74,307.31,1645650004.0
2146,1,1,2,0,2,26.686334636365327,OK,527.52,647.26,288.28,1938291298.0
2147,2,2,2,9,2,19.813662807243627,OK,626.07,621.12,298.5,1383803552.0
2148,1,1,1,23,1,54.76796819039161,OK,543.59,654.18,308.05,1644685978.0
2149,3,2,2,8,2,69.68524268108095,OK,636.72,645.81,308.36,1499810576.0
2150,1,1,2,25,2,13.932597681904092,OK,520.61,658.84,282.69,1917305138.0
2151,1,1,1,22,1,60.913436380933106,OK,540.55,637.86,306.73,1703504032.0
2152,1,1,2,8,2,44.646811673207296,OK,521.57,612.6,278.55,1962872392.0
2153,0,2,2,27,2,84.7653779567241,OK,627.68,625.1,362.12,1870618652.0
2154,3,2,2,4,2,34.01458465738389,OK,619.6,635.3,281.98,1394880276.0
2155,3,2,2,5,2,30.125607866247194,OK,619.4,610.21,317.78,1393714088.0
2156,0,6,1,11,1,24.245019970629645,TIMING,1908.05,644.22,inf,inf
2157,1,1,1,1,1,64.12303212936834,OK,541.77,609.94,303.47,1722029062.0
2158,0,1,2,23,2,91.7943077763959,OK,526.73,631.89,323.46,2564768014.0
2159,0,2,2,6,2,18.662021167919836,OK,631.53,638.42,292.25,1383714618.0
2160,2,2,2,23,2,88.78963633514395,OK,636.62,633.86,358.08,1870653444.0
2161,0,1,1,21,1,61.347554917607305,TIMING,526.77,673.4,inf,inf
2162,0,1,2,4,2,94.51067815589106,OK,551.22,635.9,313.72,2543502872.0
2163,2,2,1,13,1,61.0012564983209,OK,648.04,660.05,374.61,1253738386.0
2164,0,1,1,6,1,29.62357741861037,OK,525.65,629.05,283.73,1578293208.0
2165,3,1,2,20,2,56.10688129588682,OK,528.75,643.04,291.02,2028246540.0
2166,0,1,2,8,2,75.15138857901438,OK,566.11,631.82,289.61,2239219136.0
2167,3,1,1,14,1,65.45572630149776,OK,564.97,643.79,297.91,1737378010.0
2168,3,1,2,1,2,12.15281958505836,OK,524.06,630.79,290.3,1897207210.0
2169,1,2,2,6,2,92.64739218665716,OK,655.32,639.12,379.42,1880623128.0
2170,3,6,1,23,1,28.198924623965027,TIMING,1902.37,654.69,inf,inf
2171,1,1,2,15,2,13.889942192379756,OK,536.43,639.38,287.03,1917207388.0
2172,2,1,2,3,2,70.64472005214839,OK,530.27,686.27,292.62,2107272620.0
2173,0,1,2,15,2,31.827407561998513,OK,549.93,647.36,285.01,1938437910.0
2174,2,1,2,3,2,37.00438770333495,OK,516.48,655.25,281.8,1939415810.0
2175,3,1,1,19,1,56.77048222442733,OK,550.49,672.6,302.68,1646157304.0
2176,3,1,1,16,1,25.904943205851826,OK,518.32,641.43,303.03,1563644426.0
2177,1,1,2,12,2,63.75204808715902,OK,533.88,631.46,278.43,2102438382.0
2178,2,1,1,7,1,21.922410218105213,OK,531.89,652.08,313.98,1549682774.0
2179,0,2,2,23,2,70.04746829528288,OK,638.62,644.91,322.35,1499804882.0
2180,0,2,2,16,2,41.85046854225638,OK,619.95,620.34,302.48,1405848532.0
2181,2,2,2,24,2,87.26560005398221,OK,664.26,660.71,357.97,1870611060.0
2182,2,2,2,21,2,32.33966495265963,OK,639.92,616.26,302.24,1393905380.0
2183,1,1,2,27,1,59.21360646147017,TIMING,536.28,674.5,inf,inf
2184,1,2,1,10,1,64.11059322036948,OK,645.8,642.91,341.85,1263631908.0
2185,0,1,2,23,2,59.66431204930374,OK,530.06,664.06,287.81,2079725184.0
2186,3,1,1,26,1,24.379603543134685,OK,529.78,645.03,296.51,1563479314.0
2187,2,1,1,9,1,55.93801441195193,OK,533.51,640.85,309.34,1644673646.0
2188,1,2,2,13,2,35.49668379630479,OK,635.98,661.43,298.67,1394824476.0
2189,1,1,2,16,2,19.85839268872117,OK,521.82,606.79,273.52,1917810344.0
2190,1,2,2,15,2,24.27522422737494,OK,627.1,648.18,287.58,1383732396.0
2191,2,2,1,11,1,55.51799173268278,OK,621.0,625.65,350.49,1223533762.0
2192,0,1,2,5,2,27.55338857722166,OK,533.47,661.33,302.21,1938178014.0
2193,3,2,1,24,1,64.34601469798062,OK,650.23,639.73,346.8,1270573752.0
2194,3,1,1,24,1,24.365694400216853,OK,528.24,663.44,301.66,1563549744.0
2195,1,1,1,8,1,29.809355299913896,OK,532.97,665.62,308.04,1578349642.0
2196,3,1,2,10,2,62.5664864845094,OK,527.93,638.89,288.34,2101921880.0
2197,0,2,2,20,2,19.85325458787325,OK,633.64,607.92,305.42,1383730252.0
2198,0,2,2,8,2,57.22319597529968,OK,629.64,647.18,302.45,1445313656.0
2199,2,1,2,1,2,19.223485508082582,OK,541.73,665.78,292.64,1917859502.0
2200,3,2,2,10,2,38.69425809476592,OK,615.75,620.07,296.34,1394901736.0
2201,1,2,2,22,2,32.826424014518686,OK,646.36,640.88,306.98,1394786426.0
2202,2,1,1,21,1,24.763526290515625,OK,556.37,643.75,308.95,1563527670.0
2203,2,1,2,0,2,68.08338794585083,OK,556.57,635.47,288.38,2103599130.0
2204,0,2,2,0,2,50.40553120099257,OK,645.02,650.72,291.81,1428453348.0
2205,0,2,2,14,2,70.7825172957896,OK,642.6,645.08,328.68,1500864756.0
2206,1,2,2,18,2,88.27789068337395,OK,647.78,674.68,352.14,1870545136.0
2207,3,2,2,20,2,21.372992630090405,OK,662.01,623.62,298.85,1383720372.0
2208,0,1,2,27,2,23.331524974989104,OK,548.11,666.93,287.03,1917835954.0
2209,2,1,2,18,2,55.43065523607547,OK,550.66,593.55,294.56,2027146950.0
2210,1,1,1,12,1,29.373867874786974,OK,550.33,670.03,298.38,1578232778.0
2211,0,1,2,2,2,74.80994236960565,OK,563.65,624.75,287.15,2218499346.0
2212,1,1,2,19,2,46.39313710893496,OK,556.61,604.08,282.41,1963455672.0
2213,2,1,1,9,1,25.727305414715197,OK,523.0,663.36,297.43,1563753724.0
2214,2,2,2,8,2,45.963207657864665,OK,646.01,660.78,298.85,1407761456.0
2215,1,1,1,11,1,56.595150087137824,OK,536.25,646.8,308.74,1646097972.0
2216,0,2,1,27,1,42.5392674229048,TIMING,646.57,638.3,inf,inf
2217,0,1,1,21,1,53.66570568258142,OK,539.22,670.21,299.07,1644621690.0
2218,0,2,2,2,2,30.082827484573265,TIMING,632.03,634.14,inf,inf
2219,2,2,2,13,2,40.6982802937817,OK,613.68,618.57,293.98,1405912396.0
2220,0,2,2,23,2,44.55320874656613,OK,619.6,638.11,290.47,1407355144.0
2221,3,1,1,17,1,27.582034281892863,OK,540.05,624.28,293.16,1563743162.0
2222,0,1,1,11,1,26.114244931502483,OK,540.03,676.12,302.97,1563762394.0
2223,3,2,2,7,2,68.86939114074188,OK,620.62,648.35,318.1,1497238710.0
2224,0,2,2,10,2,45.366262989738985,OK,620.06,608.36,296.0,1407852798.0
2225,1,2,2,13,2,32.4575549014822,OK,624.83,643.43,311.84,1393826098.0
2226,0,1,2,23,2,59.90103573797663,OK,533.0,649.72,288.47,2079776982.0
2227,2,2,1,10,1,64.96930592089832,OK,650.19,632.43,353.63,1271906410.0
2228,3,2,2,26,2,82.65389916563622,OK,663.56,669.84,345.53,1779849014.0
2229,0,2,2,25,2,93.85220863668518,OK,656.42,667.31,374.67,1870598090.0
2230,0,1,1,11,1,26.722659968941965,OK,529.79,658.69,287.65,1563619414.0
2231,3,1,2,10,2,15.207259747208902,OK,535.3,636.78,289.64,1917220142.0
2232,0,1,1,4,1,29.267359218381284,OK,527.07,639.58,282.72,1578310732.0
2233,2,1,2,26,2,30.730123295479604,OK,544.84,667.79,287.79,1938343458.0
2234,0,1,1,2,1,46.965560106045736,OK,544.91,674.03,307.02,1643932214.0
2235,2,1,2,20,2,61.32092042937355,OK,544.83,652.29,293.32,2100898290.0
2236,3,2,2,10,2,56.99455847216145,OK,642.66,621.79,313.67,1445366124.0
2237,0,1,1,27,1,30.368523843258167,OK,544.14,647.39,294.27,1578325874.0
2238,1,1,2,11,2,25.214381422342214,OK,544.15,640.31,283.84,1938379702.0
2239,2,2,2,25,2,54.51169353539606,OK,623.93,651.64,314.02,1441014468.0
2240,3,1,2,12,2,88.08713503603944,OK,539.96,641.66,308.39,2543486344.0
2241,1,2,2,14,2,71.93133581039129,OK,628.21,652.75,307.18,1500793428.0
2242,2,1,1,3,1,54.78804383185306,OK,537.61,628.59,323.89,1644726090.0
2243,2,2,1,6,1,61.18657789261896,OK,624.07,632.55,366.29,1253798026.0
2244,0,2,2,17,2,23.141901894791832,OK,623.35,640.59,291.62,1383800928.0
2245,3,2,1,2,1,56.161077646766245,OK,631.07,639.91,365.17,1223503738.0
2246,2,1,1,15,1,26.216684482689303,OK,559.58,646.77,290.01,1563678116.0
2247,0,2,2,1,2,98.47126221499987,OK,632.93,628.46,364.12,1870614210.0
2248,0,1,2,5,2,44.497536081626855,OK,555.59,684.29,278.19,1962992156.0
2249,3,1,1,13,1,21.551499032125477,OK,547.52,628.39,327.11,1549620166.0
2250,1,1,2,25,2,44.413841838158504,OK,527.35,644.79,286.72,1962420832.0
2251,2,1,1,15,1,24.07285181625648,OK,526.99,660.89,324.76,1549526378.0
2252,1,1,2,12,2,36.62486110583284,OK,549.42,641.31,279.57,1939415696.0
2253,0,1,2,12,2,46.60656575251269,OK,532.19,694.42,294.1,1963474744.0
2254,1,1,2,11,2,19.738875779402022,OK,535.13,658.12,271.62,1917858984.0
2255,1,2,2,9,2,74.66412567324805,OK,640.99,669.1,324.24,1558896232.0
2256,0,3,1,1,1,25.247538976992878,TIMING,805.46,656.85,inf,inf
2257,1,2,2,10,2,91.48960903598005,OK,665.32,668.12,375.99,1880628084.0
2258,3,2,2,7,2,28.130117095297923,OK,641.52,622.96,297.25,1393724342.0
2259,1,1,2,20,2,21.088362272093907,OK,527.61,668.21,288.55,1917756470.0
2260,0,2,2,13,2,44.32588483641416,OK,620.33,602.9,309.41,1406927680.0
2261,0,2,2,15,2,63.08291097589341,OK,637.18,637.82,323.06,1494651100.0
2262,0,1,2,0,2,29.76861497855484,OK,529.67,674.62,304.67,1938334566.0
2263,3,1,1,10,1,30.539903690286263,TIMING,537.4,654.76,inf,inf
2264,0,1,2,3,2,74.26303661508683,OK,548.11,612.41,308.21,2217458696.0
2265,1,1,2,11,2,14.644765883425714,OK,546.44,673.13,283.85,1917250306.0
2266,1,1,2,12,2,20.83446266375702,OK,546.44,649.12,279.14,1917828370.0
2267,0,2,2,14,2,35.613772971663074,OK,624.87,637.63,295.98,1394881346.0
2268,3,2,1,18,1,100.0,OK,621.52,648.04,364.29,1237551566.0
2269,3,2,1,10,1,63.81418312213422,OK,631.67,625.38,357.37,1263559418.0
2270,1,2,2,27,2,55.986474209088676,OK,626.08,618.13,316.89,1441022546.0
2271,0,1,1,1,1,64.60444585917985,OK,549.77,635.5,307.64,1735885454.0
2272,0,1,2,18,2,14.771309718894866,OK,546.76,657.44,283.32,1917195690.0
2273,1,2,2,13,2,27.93810250681541,OK,619.22,670.08,302.79,1393713584.0
2274,3,2,2,14,2,40.155933794229426,OK,637.08,669.28,291.6,1405903484.0
2275,0,1,2,13,2,6.581985637546717,OK,528.22,677.56,288.12,1897197726.0
2276,3,2,2,4,2,17.826177447054505,OK,637.16,627.1,303.16,1383732378.0
2277,2,2,2,3,2,55.73066934909878,OK,623.17,617.66,306.51,1441021802.0
2278,2,2,2,17,2,31.596115310096444,OK,654.8,649.6,308.0,1393767158.0
2279,2,2,2,21,2,70.5166562123287,OK,623.33,638.06,317.5,1500712232.0
2280,1,2,2,23,2,68.56816316429455,OK,646.29,616.37,313.62,1497340482.0
2281,2,2,2,2,2,19.43997770188728,OK,648.38,613.52,291.3,1383773934.0
2282,0,1,1,21,1,55.65328322081622,OK,521.73,653.32,298.6,1644658878.0
